EIN,type.org,two.digit,broad.category,letter,letter1,letter2,s.further,us.state,city.type
510228675,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
540575812,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
540590902,R,91,4,E,E9,E91,NA,TRUE,Metropolitan
510249312,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
541795871,R,75,5,P,P7,P75,NA,TRUE,NA
540505977,R,42,11,B,B4,B42,NA,TRUE,NA
546052427,R,70,2,B,B7,B70,NA,TRUE,NA
541288305,R,74,5,P,P7,P74,NA,TRUE,NA
461511243,S,02,4,E,E0,E02,NA,TRUE,Metropolitan
311519694,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
540715569,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
540505923,R,22,7,T,T2,T22,NA,TRUE,Metropolitan
311600929,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
237424720,R,40,5,M,M4,M40,NA,TRUE,Metropolitan
651177388,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
521338092,R,20,1,A,A2,A20,NA,TRUE,Metropolitan
208407010,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
540538202,R,23,5,O,O2,O23,NA,TRUE,Metropolitan
546055922,R,56,1,A,A5,A56,NA,TRUE,Metropolitan
541900143,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
541534824,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
546068198,S,05,2,B,B0,B05,B40,TRUE,Metropolitan
541475802,R,20,7,T,T2,T20,NA,TRUE,Metropolitan
521597415,S,11,1,A,A0,A11,A69,TRUE,Metropolitan
510284315,R,30,7,S,S3,S30,NA,TRUE,Metropolitan
540506322,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
546063377,R,50,5,O,O5,O50,NA,TRUE,Metropolitan
540515764,R,23,5,O,O2,O23,NA,TRUE,Metropolitan
541118218,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
542035996,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
540505998,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
541437382,S,12,1,A,A0,A12,NA,TRUE,Metropolitan
521372461,R,33,1,A,A3,A33,NA,TRUE,Metropolitan
540883367,R,20,2,B,B2,B20,NA,TRUE,Metropolitan
541598359,R,30,5,J,J3,J30,NA,TRUE,Metropolitan
540506468,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
260035835,R,50,5,O,O5,O50,NA,TRUE,Metropolitan
208924701,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
201629170,R,40,5,P,P4,P40,NA,TRUE,Metropolitan
541885764,R,80,1,A,A8,A80,NA,TRUE,Metropolitan
540737133,R,40,5,P,P4,P40,NA,TRUE,Metropolitan
540505927,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
510198762,S,01,3,C,C0,C01,C30,TRUE,Metropolitan
271179746,S,11,4,F,F0,F11,NA,TRUE,Metropolitan
540419452,R,82,1,A,A8,A82,NA,TRUE,Metropolitan
541893274,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
311669279,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
540937966,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
541362857,R,90,8,X,X9,X90,NA,TRUE,Metropolitan
546054855,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
237162493,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
541240348,R,86,4,E,E8,E86,NA,TRUE,Metropolitan
541821538,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
237303018,S,19,5,L,L0,L19,L20,TRUE,Metropolitan
540974305,R,40,5,I,I4,I40,NA,TRUE,Metropolitan
540917181,R,99,8,X,X9,X99,NA,TRUE,Metropolitan
237087052,S,19,7,V,V0,V19,NA,TRUE,Metropolitan
540679796,R,20,3,D,D2,D20,NA,TRUE,Metropolitan
540842686,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
540738784,R,91,4,E,E9,E91,NA,TRUE,Metropolitan
540535302,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
454983293,R,20,12,E,E2,E20,NA,TRUE,Metropolitan
540916248,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
541190771,R,21,12,E,E2,E21,NA,TRUE,Metropolitan
541190879,R,21,12,E,E2,E21,NA,TRUE,Metropolitan
264556177,R,50,11,B,B5,B50,NA,TRUE,Metropolitan
546026841,R,51,1,A,A5,A51,NA,TRUE,Metropolitan
540718859,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
541427948,R,22,7,T,T2,T22,NA,TRUE,Metropolitan
541244769,R,86,4,E,E8,E86,NA,TRUE,Metropolitan
540703132,R,80,4,F,F8,F80,NA,TRUE,Metropolitan
540568001,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
260152373,R,70,4,E,E7,E70,NA,TRUE,Metropolitan
540506332,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
237380491,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
540534606,R,91,4,E,E9,E91,NA,TRUE,Metropolitan
510190110,S,11,5,L,L0,L11,L22,TRUE,Metropolitan
260821403,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
541235000,R,71,5,P,P7,P71,NA,TRUE,Metropolitan
540506438,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
540505980,R,80,1,A,A8,A80,NA,TRUE,Metropolitan
541463053,S,19,5,P,P0,P19,NA,TRUE,Metropolitan
263302837,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
541291021,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
541327568,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
311728910,R,54,1,A,A5,A54,NA,TRUE,Metropolitan
541693046,R,69,5,N,N6,N69,NA,TRUE,Metropolitan
541071734,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
541708340,R,28,7,R,R2,R28,NA,TRUE,Metropolitan
541417126,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
135636290,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
540506448,R,41,5,O,O4,O41,NA,TRUE,Metropolitan
540958526,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
540853760,R,33,5,J,J3,J33,NA,TRUE,Metropolitan
541352365,R,25,5,L,L2,L25,NA,TRUE,Metropolitan
910896701,R,32,4,E,E3,E32,NA,TRUE,NA
237071436,R,32,5,J,J3,J32,NA,TRUE,Metropolitan
910909913,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
911591086,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
237005501,S,11,4,E,E0,E11,E70,TRUE,Metropolitan
910776525,R,33,5,J,J3,J33,NA,TRUE,Metropolitan
870704852,R,71,5,I,I7,I71,NA,TRUE,Metropolitan
911250599,R,20,5,J,J2,J20,NA,TRUE,Metropolitan
911097442,R,21,2,B,B2,B21,NA,TRUE,Metropolitan
911594526,R,30,4,E,E3,E30,NA,TRUE,Metropolitan
910171250,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
911514746,S,02,4,E,E0,E02,E62,TRUE,Metropolitan
911656313,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
900146828,R,30,3,C,C3,C30,NA,TRUE,Metropolitan
911500378,R,34,3,C,C3,C34,NA,TRUE,Metropolitan
910869129,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
910787084,R,20,4,F,F2,F20,NA,TRUE,Metropolitan
223878683,R,38,6,Q,Q3,Q38,NA,TRUE,Metropolitan
910782136,R,30,5,J,J3,J30,NA,TRUE,Metropolitan
911246778,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
911350776,R,21,12,E,E2,E21,NA,TRUE,Metropolitan
237315006,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
911557462,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
141848332,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
912072283,R,20,5,O,O2,O20,NA,TRUE,Metropolitan
910820018,R,20,2,B,B2,B20,NA,TRUE,Metropolitan
911537912,R,20,5,J,J2,J20,NA,TRUE,Metropolitan
911691325,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
911623724,R,30,7,S,S3,S30,NA,TRUE,Metropolitan
910609138,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
911074716,R,23,7,T,T2,T23,NA,TRUE,Metropolitan
910975957,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
910776887,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
910565021,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
911224762,R,73,5,P,P7,P73,NA,TRUE,Metropolitan
911307538,S,11,2,B,B0,B11,NA,TRUE,Rural
911357638,R,80,1,A,A8,A80,NA,TRUE,Metropolitan
911122992,S,11,4,E,E0,E11,E70,TRUE,Metropolitan
916066958,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
911607005,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
911155830,R,43,5,P,P4,P43,NA,TRUE,Metropolitan
911488861,R,20,3,D,D2,D20,NA,TRUE,Metropolitan
911931643,R,54,1,A,A5,A54,NA,TRUE,Rural
911465078,R,34,3,C,C3,C34,NA,TRUE,Rural
910814319,R,20,5,P,P2,P20,NA,TRUE,Rural
911163554,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
911233256,S,12,2,B,B0,B12,NA,TRUE,Metropolitan
261453582,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
911176122,R,43,5,P,P4,P43,NA,TRUE,Metropolitan
911155150,R,30,6,Q,Q3,Q30,NA,TRUE,Metropolitan
911157127,R,30,6,Q,Q3,Q30,NA,TRUE,Metropolitan
910564983,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
910568708,R,32,5,J,J3,J32,NA,TRUE,Metropolitan
911339173,R,62,5,P,P6,P62,NA,TRUE,Metropolitan
204377921,R,60,4,E,E6,E60,NA,TRUE,Metropolitan
910578229,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
910568710,R,20,5,I,I2,I20,NA,TRUE,Metropolitan
261424697,S,05,3,C,C0,C05,NA,TRUE,Metropolitan
911727777,R,84,4,G,G8,G84,NA,TRUE,Metropolitan
911158970,S,02,7,S,S0,S02,NA,TRUE,Metropolitan
721526567,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
910579225,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
910565553,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
510175286,R,6B,1,A,A6,A6B,NA,TRUE,Metropolitan
930792021,S,01,3,D,D0,D01,D30,TRUE,Metropolitan
911481060,R,20,6,Q,Q2,Q20,NA,TRUE,Metropolitan
205570858,R,90,2,B,B9,B90,NA,TRUE,Metropolitan
141840620,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
760835379,R,50,1,A,A5,A50,NA,TRUE,Metropolitan
910493840,R,69,1,A,A6,A69,NA,TRUE,Metropolitan
910402430,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
911728129,R,42,4,G,G4,G42,NA,TRUE,Metropolitan
910575954,R,22,5,P,P2,P22,NA,TRUE,Metropolitan
943185639,R,40,7,W,W4,W40,NA,TRUE,Metropolitan
911197625,S,12,5,P,P0,P12,NA,TRUE,Metropolitan
930386887,R,45,4,G,G4,G45,NA,TRUE,Metropolitan
910826037,R,20,8,X,X2,X20,NA,TRUE,Metropolitan
911995483,R,24,2,B,B2,B24,NA,TRUE,Metropolitan
916067231,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
910987650,R,24,2,B,B2,B24,NA,TRUE,Metropolitan
460916583,R,68,5,N,N6,N68,NA,TRUE,Metropolitan
943110312,R,40,5,O,O4,O40,NA,TRUE,Metropolitan
911144122,S,01,3,C,C0,C01,C35,TRUE,Metropolitan
916001324,S,19,2,B,B0,B19,NA,TRUE,Metropolitan
910573114,R,90,4,E,E9,E90,NA,TRUE,Metropolitan
910594684,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
911182427,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
680492186,R,35,6,Q,Q3,Q35,NA,TRUE,Metropolitan
911021247,S,19,4,F,F0,F19,F60,TRUE,Metropolitan
911093433,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
912065051,S,12,4,E,E0,E12,NA,TRUE,Metropolitan
911828539,R,30,4,H,H3,H30,NA,TRUE,Metropolitan
911443685,R,70,4,E,E7,E70,NA,TRUE,Metropolitan
264489946,R,50,7,U,U5,U50,NA,TRUE,Metropolitan
911933191,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
911559906,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
943172720,R,70,5,N,N7,N70,NA,TRUE,Metropolitan
910564751,R,41,4,G,G4,G41,NA,TRUE,Metropolitan
910482890,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
311775429,R,81,4,G,G8,G81,NA,TRUE,Metropolitan
521494505,R,40,5,O,O4,O40,NA,TRUE,Metropolitan
912105328,R,24,5,L,L2,L24,NA,TRUE,Metropolitan
916063183,R,21,4,F,F2,F21,NA,TRUE,Metropolitan
911586491,R,21,8,X,X2,X21,NA,TRUE,Metropolitan
237428279,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
910897129,R,63,1,A,A6,A63,NA,TRUE,Metropolitan
911992593,R,25,1,A,A2,A25,NA,TRUE,Metropolitan
911325007,S,12,7,R,R0,R12,R26,TRUE,Metropolitan
911281990,R,30,4,E,E3,E30,NA,TRUE,Metropolitan
237396644,R,73,5,P,P7,P73,NA,TRUE,Metropolitan
911539920,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
363670955,S,03,7,T,T0,T03,NA,TRUE,Metropolitan
911814362,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
752981831,R,24,7,R,R2,R24,NA,TRUE,Metropolitan
911550803,R,99,2,B,B9,B99,NA,TRUE,Metropolitan
912020506,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
911626784,R,6E,1,A,A6,A6E,NA,TRUE,Metropolitan
237189670,R,20,7,T,T2,T20,NA,TRUE,Metropolitan
911344937,S,12,7,S,S0,S12,S20,TRUE,Metropolitan
208630809,R,50,7,T,T5,T50,NA,TRUE,Metropolitan
911452438,R,92,4,H,H9,H92,NA,TRUE,Metropolitan
916070005,R,50,3,D,D5,D50,NA,TRUE,Metropolitan
910619698,R,20,5,N,N2,N20,NA,TRUE,Metropolitan
454880509,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
911763978,R,43,7,S,S4,S43,NA,TRUE,Metropolitan
943196958,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
912051340,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
911629971,R,80,5,I,I8,I80,NA,TRUE,Metropolitan
912083484,R,72,5,I,I7,I72,NA,TRUE,Metropolitan
912093948,S,11,1,A,A0,A11,A50,TRUE,Metropolitan
300213137,S,12,4,E,E0,E12,E22,TRUE,Metropolitan
910575950,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
911493474,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
911296964,R,84,5,P,P8,P84,NA,TRUE,Metropolitan
910280360,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
916000608,R,55,5,O,O5,O55,NA,TRUE,Metropolitan
910672501,R,33,4,F,F3,F33,NA,TRUE,Metropolitan
911190193,R,43,5,P,P4,P43,NA,TRUE,Metropolitan
910893287,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
910673185,R,31,5,O,O3,O31,NA,TRUE,Metropolitan
261856160,R,30,5,N,N3,N30,NA,TRUE,Metropolitan
911311548,R,24,1,A,A2,A24,NA,TRUE,Metropolitan
910743702,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
270521628,R,32,6,Q,Q3,Q32,NA,TRUE,Metropolitan
943098473,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
910982116,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
204829769,R,21,2,B,B2,B21,NA,TRUE,Metropolitan
911005916,R,99,5,L,L9,L99,NA,TRUE,Metropolitan
910961784,R,92,4,H,H9,H92,NA,TRUE,Metropolitan
260779977,R,50,5,O,O5,O50,NA,TRUE,Metropolitan
916028261,R,51,1,A,A5,A51,NA,TRUE,Metropolitan
911183859,R,6B,1,A,A6,A6B,NA,TRUE,Metropolitan
911363774,R,28,5,P,P2,P28,NA,TRUE,Metropolitan
911016974,R,20,2,B,B2,B20,NA,TRUE,Metropolitan
910652651,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
910825232,R,28,2,B,B2,B28,NA,TRUE,Metropolitan
911275815,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
161402497,R,30,3,D,D3,D30,NA,TRUE,Metropolitan
680568743,R,90,4,E,E9,E90,NA,TRUE,Metropolitan
911246278,S,11,4,E,E0,E11,E70,TRUE,Metropolitan
910637400,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
911144119,S,12,3,D,D0,D12,D30,TRUE,Metropolitan
911186639,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
930386860,R,40,5,P,P4,P40,NA,TRUE,Metropolitan
911687883,S,01,3,C,C0,C01,C32,TRUE,Metropolitan
911481848,R,90,8,X,X9,X90,NA,TRUE,Metropolitan
911663391,R,30,7,U,U3,U30,NA,TRUE,Metropolitan
911511748,R,55,5,O,O5,O55,NA,TRUE,Metropolitan
943316616,R,30,7,R,R3,R30,NA,TRUE,Metropolitan
911306592,S,03,2,B,B0,B03,NA,TRUE,Metropolitan
911725640,R,21,7,U,U2,U21,NA,TRUE,Metropolitan
263763656,R,42,9,Y,Y4,Y42,NA,TRUE,Metropolitan
912031385,R,80,5,L,L8,L80,NA,TRUE,Metropolitan
460809713,R,50,5,O,O5,O50,NA,TRUE,Metropolitan
510673005,R,31,4,E,E3,E31,NA,TRUE,Metropolitan
910823767,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
911381840,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
943145210,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
911565651,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
237100868,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
910667886,R,80,4,H,H8,H80,NA,TRUE,Metropolitan
602157596,R,25,2,B,B2,B25,NA,TRUE,Metropolitan
470887811,R,31,5,N,N3,N31,NA,TRUE,Metropolitan
721612982,S,05,7,S,S0,S05,NA,TRUE,Metropolitan
911704028,R,99,2,B,B9,B99,NA,TRUE,Metropolitan
911036750,R,60,4,F,F6,F60,NA,TRUE,Metropolitan
912047030,R,30,5,O,O3,O30,NA,TRUE,Metropolitan
201051471,R,30,7,W,W3,W30,NA,TRUE,Metropolitan
912094889,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
916186093,R,70,4,E,E7,E70,NA,TRUE,Metropolitan
911679907,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
910839644,R,26,1,A,A2,A26,NA,TRUE,Metropolitan
910725802,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
911099134,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
200661802,R,50,5,O,O5,O50,NA,TRUE,Metropolitan
237447914,R,82,2,B,B8,B82,NA,TRUE,Metropolitan
910621380,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
911215715,R,81,4,G,G8,G81,NA,TRUE,Metropolitan
204075974,R,40,11,B,B4,B40,NA,TRUE,Metropolitan
911598587,R,24,2,B,B2,B24,NA,TRUE,Metropolitan
911011821,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
237421224,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
510181410,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
208335617,R,30,5,O,O3,O30,NA,TRUE,Metropolitan
911051671,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
943080307,R,86,4,E,E8,E86,NA,TRUE,Metropolitan
911274134,S,12,4,E,E0,E12,E20,TRUE,Metropolitan
911263533,S,12,5,I,I0,I12,I80,TRUE,Metropolitan
910655756,R,20,2,B,B2,B20,NA,TRUE,Metropolitan
911265475,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
916182951,R,30,4,G,G3,G30,NA,TRUE,Metropolitan
911244816,R,90,2,B,B9,B90,NA,TRUE,Metropolitan
453586123,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
910841447,R,73,5,P,P7,P73,NA,TRUE,Metropolitan
911078809,R,50,4,E,E5,E50,NA,TRUE,Metropolitan
452443839,R,41,7,U,U4,U41,NA,TRUE,Metropolitan
911617032,R,34,5,K,K3,K34,NA,TRUE,Metropolitan
752992774,S,11,5,P,P0,P11,NA,TRUE,Metropolitan
911789266,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
571160339,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
237246862,R,61,1,A,A6,A61,NA,TRUE,Metropolitan
911928908,R,67,5,N,N6,N67,NA,TRUE,Metropolitan
900953408,R,28,5,P,P2,P28,NA,TRUE,Metropolitan
910848128,R,20,2,B,B2,B20,NA,TRUE,Metropolitan
911692147,S,01,5,M,M0,M01,M40,TRUE,Metropolitan
910856575,R,91,4,E,E9,E91,NA,TRUE,Metropolitan
910908132,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
205664575,R,80,4,G,G8,G80,NA,TRUE,Metropolitan
911112778,R,52,1,A,A5,A52,NA,TRUE,Metropolitan
911384964,R,70,1,A,A7,A70,NA,TRUE,Metropolitan
911689251,R,23,1,A,A2,A23,NA,TRUE,Metropolitan
454031562,S,11,4,F,F0,F11,NA,TRUE,Metropolitan
910907295,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
911478193,R,61,1,A,A6,A61,NA,TRUE,Metropolitan
270183255,R,50,1,A,A5,A50,NA,TRUE,Metropolitan
911595274,S,11,2,B,B0,B11,B41,TRUE,Metropolitan
911688662,R,60,3,C,C6,C60,NA,TRUE,Metropolitan
910728353,R,20,3,D,D2,D20,NA,TRUE,Metropolitan
910665112,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
911534951,R,99,10,Z,Z9,Z99,NA,TRUE,Metropolitan
910773423,R,70,5,P,P7,P70,NA,TRUE,Metropolitan
911065249,S,12,5,P,P0,P12,P84,TRUE,Metropolitan
911178788,R,20,2,B,B2,B20,NA,TRUE,Rural
201196943,R,81,5,P,P8,P81,NA,TRUE,Rural
412040765,R,30,4,F,F3,F30,NA,TRUE,Rural
911324228,R,32,4,F,F3,F32,NA,TRUE,Rural
911145592,S,11,4,E,E0,E11,E91,TRUE,Metropolitan
911482669,S,12,5,N,N0,N12,N32,TRUE,Metropolitan
910615378,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
911435394,R,81,4,G,G8,G81,NA,TRUE,Metropolitan
911741624,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
911066806,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
911859897,R,26,7,R,R2,R26,NA,TRUE,Metropolitan
830453019,S,03,1,A,A0,A03,A25,TRUE,Metropolitan
912133291,R,40,3,D,D4,D40,NA,TRUE,Metropolitan
911669422,R,51,1,A,A5,A51,NA,TRUE,Metropolitan
911660137,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
910889527,R,21,5,L,L2,L21,NA,TRUE,Metropolitan
911275046,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
911746986,R,28,5,P,P2,P28,NA,TRUE,Metropolitan
911597689,R,23,5,O,O2,O23,NA,TRUE,Metropolitan
910565014,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
943131776,R,30,5,K,K3,K30,NA,TRUE,Metropolitan
911045269,R,20,5,J,J2,J20,NA,TRUE,Metropolitan
916066667,S,11,3,D,D0,D11,D50,TRUE,Metropolitan
910963214,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
910565571,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
911385245,R,81,4,G,G8,G81,NA,TRUE,Metropolitan
911198391,R,31,5,K,K3,K31,NA,TRUE,Metropolitan
911651900,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
911427991,S,19,5,P,P0,P19,P33,TRUE,Metropolitan
911442921,R,70,7,W,W7,W70,NA,TRUE,Metropolitan
911939739,R,31,4,E,E3,E31,NA,TRUE,Metropolitan
912094964,S,11,5,P,P0,P11,P74,TRUE,Metropolitan
911670669,R,23,5,O,O2,O23,NA,TRUE,Metropolitan
911012915,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
910858312,R,99,8,X,X9,X99,NA,TRUE,Metropolitan
911092350,R,62,5,P,P6,P62,NA,TRUE,Metropolitan
911036941,S,02,4,E,E0,E02,E62,TRUE,Metropolitan
910754419,R,30,5,J,J3,J30,NA,TRUE,Metropolitan
911843707,R,20,3,D,D2,D20,NA,TRUE,Metropolitan
911514047,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
916053563,R,28,2,B,B2,B28,NA,TRUE,Metropolitan
270627714,R,50,5,O,O5,O50,NA,TRUE,Metropolitan
911041617,S,11,4,E,E0,E11,NA,TRUE,Metropolitan
911212807,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
911255170,R,30,4,E,E3,E30,NA,TRUE,Metropolitan
911484389,R,33,3,D,D3,D33,NA,TRUE,Metropolitan
911997783,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
910606507,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
911497667,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
510192526,R,30,5,J,J3,J30,NA,TRUE,Metropolitan
943175313,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
911706034,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
912061718,S,03,5,L,L0,L03,L22,TRUE,Metropolitan
200351801,R,41,4,G,G4,G41,NA,TRUE,Metropolitan
943041311,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
911790812,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
911098479,R,30,4,E,E3,E30,NA,TRUE,Metropolitan
911876555,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
911262478,R,47,5,P,P4,P47,NA,TRUE,Metropolitan
911664336,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
562664069,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
911505510,R,62,5,N,N6,N62,NA,TRUE,Metropolitan
910236600,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
911726442,R,99,7,T,T9,T99,NA,TRUE,Metropolitan
341313657,S,03,4,F,F0,F03,F20,TRUE,Metropolitan
911189908,R,33,4,F,F3,F33,NA,TRUE,Metropolitan
916072663,S,11,2,B,B0,B11,B25,TRUE,Metropolitan
910565011,R,20,3,D,D2,D20,NA,TRUE,Metropolitan
911143596,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
910730435,R,69,1,A,A6,A69,NA,TRUE,Metropolitan
911694299,R,52,1,A,A5,A52,NA,TRUE,Metropolitan
911399742,R,83,5,P,P8,P83,NA,TRUE,Metropolitan
910473310,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
911591275,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
910827958,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
911108762,R,99,4,F,F9,F99,NA,TRUE,Metropolitan
911641797,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
911629318,R,20,5,O,O2,O20,NA,TRUE,Metropolitan
911178785,R,43,7,S,S4,S43,NA,TRUE,Metropolitan
910886962,R,82,2,B,B8,B82,NA,TRUE,Metropolitan
911196071,R,28,5,P,P2,P28,NA,TRUE,Metropolitan
910824085,R,91,4,E,E9,E91,NA,TRUE,Metropolitan
910859922,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
911153988,R,43,5,P,P4,P43,NA,TRUE,Metropolitan
916017001,S,03,5,I,I0,I03,NA,TRUE,Metropolitan
943048988,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
