EIN,FormYr,FormType,Name,State,MajorGroup,NTEE,NTEE.CC,UNIV,HOSP,TotalExpense,TotalEmployee,GrossReceipts,TotalAssests,CEOCompensation,Gender,TransitionYr,TRANS.D,ZIP5,RUCA,LocationType,FIPS
752134105,2019,990,CYPRESS BASIN HOSPICE,TX,5,P,P74,FALSE,FALSE,2817386,54,2811745,2549990,116093.12,F,FALSE,TRUE,75455,4.375,Metropolitan,48449
751981022,2017,990,HOSPICE OF SAN ANGELO INC,TX,5,P,P74,FALSE,FALSE,4722316,83,4682238,2837519,158279.3,F,FALSE,TRUE,76902,1.12,Metropolitan,48451
751251523,2018,990,CONCHO VALLEY CENTER FOR,TX,4,F,F32,FALSE,FALSE,13024299,229,13670387,7113697,146163.06,M,FALSE,TRUE,76901,1.12,Metropolitan,48451
752012206,2018,990,HEALTHY FAMILIES SAN ANGELO,TX,5,P,P40,FALSE,FALSE,186051,8,130051,6231,57174.53999999999,U,FALSE,TRUE,76904,1.12,Metropolitan,48451
752620126,2018,990,WEST TEXAS BOYS RANCH FOUNDATION,TX,5,P,P73,FALSE,FALSE,873746,0,1732772,13258974,121820.84,M,FALSE,TRUE,76904,1.12,Metropolitan,48451
270075630,2018,990,SHANNON REAL ESTATE SERVICES,TX,7,S,S47,FALSE,FALSE,3361403,0,7638076,66918469,912717.0199999999,F,FALSE,TRUE,76903,1.12,Metropolitan,48451
752559845,2018,990,SHANNON MEDICAL CENTER,TX,4,E,E22,FALSE,TRUE,335868407,2424,397332420,397560093,912717.0199999999,F,FALSE,TRUE,76902,1.12,Metropolitan,48451
750954831,2018,990,WEST TEXAS BOYS RANCH,TX,5,P,P70,FALSE,FALSE,1846411,31,2005088,14811425,114795.12,M,FALSE,TRUE,76904,1.12,Metropolitan,48451
752401001,2018,990,CHILDREN'S ADVOCACY CENTER OF GREATER,TX,7,R,R28,FALSE,FALSE,2219063,38,5032481,3740571,115149.12,F,FALSE,TRUE,76903,1.12,Metropolitan,48451
742277664,2019,990,RONALD MCDONALD HOUSE CHARITIES OF CENTRAL TEXAS INC,TX,4,E,E86,FALSE,FALSE,3165240,26,3462513,13841096,199196.97999999998,F,FALSE,TRUE,78723,1.0963302752293578,Metropolitan,48453
203364281,2019,990,AUSTIN NEIGHBORHOOD ALLIANCE FOR HABITAT,TX,5,L,L50,FALSE,FALSE,0,0,0,5131316,272749.92,F,FALSE,TRUE,78704,1.0963302752293578,Metropolitan,48453
742939045,2019,990,CANDLELIGHT RANCH FOUNDATION,TX,5,N,N20,FALSE,FALSE,545795,8,712532,1007107,96579.45999999999,F,FALSE,TRUE,78755,1.0963302752293578,Metropolitan,48453
742837732,2018,990,GENAUSTIN,TX,5,P,P32,FALSE,FALSE,1547461,24,1419288,1048203,154089.12,F,FALSE,TRUE,78764,1.0963302752293578,Metropolitan,48453
742963791,2018,990,ANTHROPOS ARTS,TX,1,A,A68,FALSE,FALSE,184486,1,276427,79494,73064.42,M,FALSE,TRUE,78768,1.0963302752293578,Metropolitan,48453
746014110,2018,990,TEXAS LIBRARY ASSOCIATION,TX,2,B,B70,FALSE,FALSE,3133913,19,3694972,3826419,224832.47999999998,F,FALSE,TRUE,78746,1.0963302752293578,Metropolitan,48453
741342667,2019,990,THE ARC OF TEXAS,TX,5,P,P82,FALSE,FALSE,1839415,33,2302301,3954915,144040.24,F,FALSE,TRUE,78754,1.0963302752293578,Metropolitan,48453
742967463,2018,990,LEADERSHIP AUSTIN,TX,7,W,W70,FALSE,FALSE,1077181,6,1016916,394175,145371.28,M,FALSE,TRUE,78701,1.0963302752293578,Metropolitan,48453
201024501,2018,990,AUSTIN PARTNERS IN EDUCATION,TX,2,B,B99,FALSE,FALSE,1838523,68,1730675,807479,147717.12,F,FALSE,TRUE,78762,1.0963302752293578,Metropolitan,48453
742991346,2019,990,BREAKTHROUGH,TX,5,P,P33,FALSE,FALSE,5010079,242,5359572,5709174,181530.02,M,FALSE,TRUE,78702,1.0963302752293578,Metropolitan,48453
204467651,2019,990,HOMEBASE TEXAS,TX,3,C,C34,FALSE,FALSE,270588,0,185684,1577152,272749.92,F,FALSE,TRUE,78704,1.0963302752293578,Metropolitan,48453
741180151,2017,990,HUSTON-TILLOTSON UNIVERSITY,TX,2,B,B42,TRUE,FALSE,21377628,331,21748886,45550262,306079.01999999996,F,FALSE,TRUE,78702,1.0963302752293578,Metropolitan,48453
742569827,2018,990,TREEFOLKS INC,TX,3,C,C36,FALSE,FALSE,1319057,22,1540567,727341,102668.26,U,FALSE,TRUE,78617,1.0963302752293578,Metropolitan,48453
741934031,2019,990,AUSTIN COMMUNITY FOUNDATION INC,TX,7,T,T31,FALSE,FALSE,44365291,20,127526929,299194596,302549.63999999996,M,FALSE,TRUE,78751,1.0963302752293578,Metropolitan,48453
741936078,2018,990,WOMENS HEALTH AND FAMILY PLANNING,TX,4,E,E42,FALSE,FALSE,16046585,12,17104693,3136777,169787.84,F,FALSE,TRUE,78721,1.0963302752293578,Metropolitan,48453
270642468,2019,990,DAVAR PARTNERS INTERNATIONAL,TX,8,X,X20,FALSE,FALSE,1258298,4,1340621,263542,203610.18,M,FALSE,TRUE,78730,1.0963302752293578,Metropolitan,48453
741109644,2018,990,GIRL SCOUTS OF CENTRAL TEXAS,TX,5,O,O42,FALSE,FALSE,12571319,208,17728898,19858852,88409.14,F,FALSE,TRUE,78753,1.0963302752293578,Metropolitan,48453
752581804,2018,990,CHILDREN'S ADVOCACY CENTERS,TX,5,I,I72,FALSE,FALSE,55596069,27,57362437,20525776,222322.62,F,FALSE,TRUE,78757,1.0963302752293578,Metropolitan,48453
743012982,2018,990,WONDERS & WORRIES INC,TX,5,P,P40,FALSE,FALSE,1178017,21,1516222,562912,102028.7,M,FALSE,TRUE,78758,1.0963302752293578,Metropolitan,48453
263223661,2018,990,BEYOND BATTEN DISEASE FOUNDATION,TX,4,G,G50,FALSE,FALSE,1580631,5,4945078,3529982,196828.72,F,FALSE,TRUE,78763,1.0963302752293578,Metropolitan,48453
741909670,2018,990,CARITAS OF AUSTIN,TX,5,P,P80,FALSE,FALSE,10556165,97,11232412,3933737,162384.52,F,FALSE,TRUE,78701,1.0963302752293578,Metropolitan,48453
741233816,2019,990,THE CONTEMPORARY AUSTIN MUSEUM INC,TX,1,A,A51,FALSE,FALSE,8926218,116,6479882,25163565,217778.44,M,FALSE,TRUE,78703,1.0963302752293578,Metropolitan,48453
742266672,2018,990,RODEO AUSTIN,TX,5,K,K26,FALSE,FALSE,11163406,129,13056011,9179957,330105,M,FALSE,TRUE,78724,1.0963302752293578,Metropolitan,48453
271582178,2019,990,TEXAS RELIABILITY ENTITY INC,TX,7,W,W80,FALSE,FALSE,13612553,69,14629508,5811906,674306.2799999999,M,FALSE,TRUE,78746,1.0963302752293578,Metropolitan,48453
752252358,2018,990,TEXAS CASA INC,TX,7,R,R28,FALSE,FALSE,33900174,41,33820036,14811414,217297,F,FALSE,TRUE,78757,1.0963302752293578,Metropolitan,48453
750808811,2018,990,EASTER SEALS - CENTRAL TEXAS INC,TX,4,E,E50,FALSE,FALSE,12873014,432,10800236,2045929,238296.28,M,FALSE,TRUE,78754,1.0963302752293578,Metropolitan,48453
742288789,2018,990,AUSTIN CHILDREN'S MUSEUM,TX,1,A,A52,FALSE,FALSE,5720332,171,5604365,17251763,269462.44,F,FALSE,TRUE,78723,1.0963302752293578,Metropolitan,48453
201014851,2018,990,THE ACADEMY OF MEDICINE ENGINEERING,TX,7,U,U42,FALSE,FALSE,1218463,0,3730291,14339308,215495.13999999998,F,FALSE,TRUE,78759,1.0963302752293578,Metropolitan,48453
741688335,2016,990,JUNIOR ACHIEVEMENT OF CENTRAL TEXAS INC,TX,5,O,O53,FALSE,FALSE,230623,5,268738,86538,101574.4,F,FALSE,TRUE,78768,1.0963302752293578,Metropolitan,48453
760481649,2018,990,TEXAS DEFENDER SERVICE,TX,7,R,R60,FALSE,FALSE,2247524,23,1032638,2371250,144299.84,F,FALSE,TRUE,78721,1.0963302752293578,Metropolitan,48453
741294429,2018,990,THE ARC OF THE CAPITAL AREA,TX,5,P,P82,FALSE,FALSE,2211807,47,2432337,2748669,148977.36,F,FALSE,TRUE,78756,1.0963302752293578,Metropolitan,48453
900708097,2018,990,TEXAS HILLEL ENDOWMENT FOUNDATION,TX,10,Z,Z99,FALSE,FALSE,93189,0,55718,1543838,166723.38,U,FALSE,TRUE,78705,1.0963302752293578,Metropolitan,48453
741193439,2018,990,UNITED WAY FOR GREATER AUSTIN,TX,7,T,T70,FALSE,FALSE,13644504,145,13899514,7908002,184279.41999999998,M,FALSE,TRUE,78702,1.0963302752293578,Metropolitan,48453
751658287,2018,990,NATIONAL DOMESTIC VIOLENCE HOTLINE,TX,5,P,P43,FALSE,FALSE,14485456,236,18393684,15193617,258894.36,F,FALSE,TRUE,78716,1.0963302752293578,Metropolitan,48453
550853118,2018,990,CENTRAL TEXAS COMMUNITY HEALTH CENTERS,TX,4,E,E1132,FALSE,FALSE,110955589,1013,112260999,38889577,404033.18,U,FALSE,TRUE,78758,1.0963302752293578,Metropolitan,48453
611630658,2019,990,CHILDREN OF DIVERSITY INC,TX,7,R,R30,FALSE,FALSE,2428341,8,2565385,318620,323782.56,F,FALSE,TRUE,78613,1.0963302752293578,Metropolitan,48453
742488682,2018,990,EL BUEN SAMARITANO EPISCOPAL MISSION,TX,4,E,E30,FALSE,FALSE,5225770,114,4350703,6381491,274072.7,F,FALSE,TRUE,78745,1.0963302752293578,Metropolitan,48453
521758802,2018,990,TEXAS HILLEL FOUNDATION,TX,2,B,B11,FALSE,FALSE,1886453,31,3036970,3736871,166723.38,U,FALSE,TRUE,78705,1.0963302752293578,Metropolitan,48453
742916783,2018,990,TEXAS STATE HISTORY MUSEUM FOUNDATION,TX,1,A,A54,FALSE,FALSE,3582982,4,3627516,5474221,138280.66,F,FALSE,TRUE,78711,1.0963302752293578,Metropolitan,48453
751791374,2018,990,TEXAS NETWORK OF YOUTH SERVICESINC,TX,5,P,P30,FALSE,FALSE,1488075,8,816474,521846,93262.48,F,FALSE,TRUE,78755,1.0963302752293578,Metropolitan,48453
450896436,2018,990,ENTERPRISE PROFESSIONAL SERVICES INC,TX,5,J,J30,FALSE,FALSE,7300076,216,7718090,2849784,225526.31999999998,M,FALSE,TRUE,78735,1.0963302752293578,Metropolitan,48453
742684335,2018,990,ANY BABY CAN OF AUSTIN INC,TX,5,P,P30,FALSE,FALSE,10748420,152,10328718,6193779,213190.59999999998,U,FALSE,TRUE,78723,1.0963302752293578,Metropolitan,48453
432003552,2018,990,COLLEGE FORWARD,TX,2,B,B90,FALSE,FALSE,3572345,141,4735270,3296848,152753.36,M,FALSE,TRUE,78721,1.0963302752293578,Metropolitan,48453
742593441,2018,990,UMLAUF SCULPTURE GARDEN & MUSEUM,TX,1,A,A1140,FALSE,FALSE,1085467,26,1190603,1114940,108714.57999999999,F,FALSE,TRUE,78704,1.0963302752293578,Metropolitan,48453
742763690,2018,990,SOCIETY OF ST VINCENT DE PAUL - DIOCESAN COUNCIL OF AUSTIN,TX,5,L,L03,FALSE,FALSE,5081296,36,5005135,4920178,80727.34,F,FALSE,TRUE,78758,1.0963302752293578,Metropolitan,48453
741161941,2017,990,CONCORDIA UNIVERSITY TEXAS,TX,2,B,B43,TRUE,FALSE,59703946,903,61493917,111845927,316788.7,M,FALSE,TRUE,78726,1.0963302752293578,Metropolitan,48453
562367666,2018,990,IMPACT AUSTIN FOUNDATION,TX,7,T,T31,FALSE,FALSE,639284,2,646618,1193509,45029.979999999996,F,FALSE,TRUE,78755,1.0963302752293578,Metropolitan,48453
740960070,2018,990,UNIVERSITY CO-OPERATIVE SOCIETY,TX,2,B,B1940,FALSE,FALSE,11094692,431,25520509,15556974,469796.94,F,FALSE,TRUE,78705,1.0963302752293578,Metropolitan,48453
741587488,2016,990,THE UNIVERSITY OF TEXAS FOUNDATION,TX,2,B,B1143,FALSE,FALSE,23064643,5,24631791,51559719,74092.2,M,FALSE,TRUE,78767,1.0963302752293578,Metropolitan,48453
742883760,2019,990,MOTHERS' MILK BANK AT AUSTIN INC,TX,5,P,P20,FALSE,FALSE,2963539,49,4628742,10879504,184618.08,F,FALSE,TRUE,78752,1.0963302752293578,Metropolitan,48453
760802397,2018,990,TEXAS PREGNANCY CARE NETWORK,TX,5,P,P47,FALSE,FALSE,17411867,13,17546158,2396111,251554.75999999998,M,FALSE,TRUE,78746,1.0963302752293578,Metropolitan,48453
742867681,2018,990,GREATER AUSTIN PERFORMING ARTS CENTER,TX,1,A,A61,FALSE,FALSE,9733630,115,9837486,61927250,325229.24,M,FALSE,TRUE,78704,1.0963302752293578,Metropolitan,48453
861150456,2018,990,TEXARTS ASSOCIATION FOR VISUAL &,TX,1,A,A0340,FALSE,FALSE,702688,16,736816,107373,89429.84,U,FALSE,TRUE,78734,1.0963302752293578,Metropolitan,48453
331169913,2011,990,TRAINING AND RESEARCH INSTITUTE FOR,TX,5,I,I60,FALSE,FALSE,40,0,0,0,245854.18,M,FALSE,TRUE,78768,1.0963302752293578,Metropolitan,48453
742484441,2018,990,SURPLUS LINES STAMPING OFFICE OF TEXA,TX,9,Y,Y0320,FALSE,FALSE,3870994,21,19516810,21355356,454628.04,F,FALSE,TRUE,78746,1.0963302752293578,Metropolitan,48453
741983485,2015,990,TEXAS VETERINARY MEDICAL FOUNDATION,TX,3,D,D1240,FALSE,FALSE,363021,0,299112,3049352,207209.18,M,FALSE,TRUE,78754,1.0963302752293578,Metropolitan,48453
741609108,2018,990,AUSTIN RECOVERY INC,TX,4,E,E99,FALSE,FALSE,7204017,128,6821608,4929807,166129.84,F,FALSE,TRUE,78745,1.0963302752293578,Metropolitan,48453
522173971,2019,990,PROGRESSIVE TECHNOLOGY PROJECT INC,TX,7,T,T05,FALSE,FALSE,424554,3,408313,238233,113058.15999999999,F,FALSE,TRUE,55109,1.0963302752293578,Metropolitan,48453
742237306,2019,990,TEXAS ADVOCACY PROJECT,TX,7,R,R24,FALSE,FALSE,2225346,34,2420898,832430,159115.91999999998,F,FALSE,TRUE,78704,1.0963302752293578,Metropolitan,48453
311624871,2013,990,INTEGRATED CARE COLLABORATION,TX,4,E,E80,FALSE,FALSE,3400862,0,2539089,2105716,205990.24,M,FALSE,TRUE,78759,1.0963302752293578,Metropolitan,48453
742646586,2018,990,HOMELESS NETWORK OF TEXAS,TX,7,S,S99,FALSE,FALSE,1875275,22,1944991,639389,102118.37999999999,M,FALSE,TRUE,78704,1.0963302752293578,Metropolitan,48453
311582797,2018,990,TEXAS STATE INDEPENDENT LIVING COUNCIL,TX,4,E,E92,FALSE,FALSE,819320,5,816575,93927,111535.95999999999,F,FALSE,TRUE,78745,1.0963302752293578,Metropolitan,48453
770631194,2018,990,AMALA FOUNDATION,TX,5,P,P80,FALSE,FALSE,636022,9,551588,713268,85033.15999999999,F,FALSE,TRUE,78704,1.0963302752293578,Metropolitan,48453
742619492,2018,990,TEXAS ECONOMIC DEVELOPMENT CORPORATION,TX,7,S,S30,FALSE,FALSE,2195135,5,3468071,3679410,708754.02,M,FALSE,TRUE,78701,1.0963302752293578,Metropolitan,48453
752605094,2019,990,THE EMMAUS CALLING INC,TX,5,L,L22,FALSE,FALSE,1425573,3,1716815,3774957,438070.27999999997,F,FALSE,TRUE,78734,1.0963302752293578,Metropolitan,48453
900647614,2018,990,I LIVE HERE I GIVE HERE,TX,7,T,T30,FALSE,FALSE,1477056,7,1582949,1049624,84030.15999999999,F,FALSE,TRUE,78702,1.0963302752293578,Metropolitan,48453
264012273,2019,990,TEXAS CAMPAIGN TO PREVENT TEEN PREGNANCY,TX,5,I,I72,FALSE,FALSE,1090865,6,827860,460100,127844.73999999999,F,FALSE,TRUE,78721,1.0963302752293578,Metropolitan,48453
742739793,2019,990,COOPERATIVE TEAMWORK & RECYCLING,TX,3,C,C0320,FALSE,FALSE,135729,2,179297,0,97053.81999999999,F,FALSE,TRUE,78746,1.0963302752293578,Metropolitan,48453
742893360,2019,990,AUSTIN PETS ALIVE INC,TX,3,D,D20,FALSE,FALSE,10869481,369,15628627,8552593,132136.4,F,FALSE,TRUE,78703,1.0963302752293578,Metropolitan,48453
201014851,2018,990,THE ACADEMY OF MEDICINE ENGINEERING,TX,7,U,U42,FALSE,FALSE,1218463,0,3730291,14339308,128819.42,F,FALSE,TRUE,78759,1.0963302752293578,Metropolitan,48453
741552713,2018,990,CAMP FIRE CENTRAL TEXAS,TX,5,O,O43,FALSE,FALSE,409284,36,483180,177260,96567.65999999999,F,FALSE,TRUE,78703,1.0963302752293578,Metropolitan,48453
352440075,2019,990,CARDINAL BAY INC,TX,5,P,P81,FALSE,FALSE,41593096,0,39930501,230845654,438070.27999999997,F,FALSE,TRUE,78734,1.0963302752293578,Metropolitan,48453
742286105,2015,990,ALZHEIMER'S TEXAS INC,TX,4,F,F0380,FALSE,FALSE,541367,5,528776,673198,99862.22,M,FALSE,TRUE,78731,1.0963302752293578,Metropolitan,48453
205496495,2019,990,EXPLORE AUSTIN INC,TX,2,B,B92,FALSE,FALSE,1364998,10,1660879,1535047,161867.68,F,FALSE,TRUE,78702,1.0963302752293578,Metropolitan,48453
742898197,2019,990,CENTER FOR PUBLIC POLICY PRIORITIES,TX,7,W,W05,FALSE,FALSE,3000404,38,3035431,2733119,229318.84,F,FALSE,TRUE,78752,1.0963302752293578,Metropolitan,48453
742974364,2018,990,THE RISE SCHOOL OF AUSTIN,TX,2,B,B28,FALSE,FALSE,2393173,42,2929993,6418382,116081.31999999999,U,FALSE,TRUE,78723,1.0963302752293578,Metropolitan,48453
742804268,2019,990,TEXAS APPLESEED,TX,7,R,R20,FALSE,FALSE,1872047,28,2447563,2094765,173350.25999999998,F,FALSE,TRUE,78701,1.0963302752293578,Metropolitan,48453
742538787,2019,990,THE AUSTIN FINE ARTS ALLIANCE INC,TX,1,A,A51,FALSE,FALSE,344955,2,361212,92130,100423.9,F,FALSE,TRUE,78763,1.0963302752293578,Metropolitan,48453
264075208,2018,990,TEXAS HEALTH SERVICES AUTHORITY,TX,4,E,E32,FALSE,FALSE,1148745,3,763425,1485096,238211.31999999998,M,FALSE,TRUE,78746,1.0963302752293578,Metropolitan,48453
746025220,2018,990,TEXAS STATE HISTORICAL ASSOCIATION,TX,1,A,A82,FALSE,FALSE,1409420,36,2240138,2877333,67625.8,U,FALSE,TRUE,76203,1.0963302752293578,Metropolitan,48453
742131161,2013,990,TEXAS CENTER FOR THE JUDICIARY INC,TX,7,S,S41,FALSE,FALSE,4356342,13,4568173,1286936,170053.34,M,FALSE,TRUE,78701,1.0963302752293578,Metropolitan,48453
461185754,2018,990,COMMUNITY CARE COLLABORATIVE,TX,5,J,J40,FALSE,FALSE,126959645,2,132603123,34571259,284264.36,M,FALSE,TRUE,78701,1.0963302752293578,Metropolitan,48453
237033859,2013,990,AUSTIN GERIATRIC CENTER INC,TX,5,L,L22,FALSE,FALSE,1444325,13,1870654,1745370,112717.14,F,FALSE,TRUE,78702,1.0963302752293578,Metropolitan,48453
742869195,2018,990,TEXAS MUNICIPAL POLICE,TX,5,I,I0360,FALSE,FALSE,124393,0,205826,537589,268834.68,M,FALSE,TRUE,78752,1.0963302752293578,Metropolitan,48453
741618608,2019,990,UNITED WAYS OF TEXAS INC,TX,7,T,T70,FALSE,FALSE,1180546,8,869074,1581171,193377.22,F,FALSE,TRUE,78702,1.0963302752293578,Metropolitan,48453
750818172,2019,990,PRESBYTERIAN CHILDREN'S HOMES & SERVICES,TX,5,P,P70,FALSE,FALSE,24766436,465,26202119,167797615,290603.32,M,FALSE,TRUE,78749,1.0963302752293578,Metropolitan,48453
742768391,2016,990,CLEAN AIR FORCE OF CENTRAL TEXAS,TX,3,C,C20,FALSE,FALSE,77850,1,82183,85596,70850.73999999999,F,FALSE,TRUE,78755,1.0963302752293578,Metropolitan,48453
742789235,2018,990,TEXAS ASSOCIATION OF COMMUNITY,TX,7,S,S20,FALSE,FALSE,342618,4,502978,322487,114766.79999999999,M,FALSE,TRUE,78702,1.0963302752293578,Metropolitan,48453
421554351,2017,990,TYLER COUNTY HOSPITAL FOUNDATION,TX,4,E,E11,FALSE,FALSE,40938,0,22185,596846,179689.22,F,FALSE,TRUE,75979,5.6,Metropolitan,48457
741368574,2018,990,YOUNG MEN'S CHRISTIAN ASSOCIATION,TX,5,P,P27,FALSE,FALSE,3428687,328,3634412,11715725,159505.31999999998,M,FALSE,TRUE,77901,1.608695652173913,Metropolitan,48469
746024990,2018,990,VICTORIA COUNTY UNITED WAY INC,TX,7,T,T70,FALSE,FALSE,1317214,2,921476,974198,87360.12,F,FALSE,TRUE,77901,1.608695652173913,Metropolitan,48469
741694949,2018,990,GULF COAST TRADES CENTER INC,TX,2,B,B30,FALSE,FALSE,7320882,243,7383279,4338210,125503.62,M,FALSE,TRUE,77358,4.4,Metropolitan,48471
741695460,2015,990,TEXAS MIGRANT COUNCIL INC,TX,5,P,P84,FALSE,FALSE,72772643,1950,71453399,27588067,249500.37999999998,M,FALSE,TRUE,78061,1.0819672131147542,Metropolitan,48479
742944931,2018,990,BORDER REGION MHMR COMMUNITY CENTER,TX,5,P,P28,FALSE,FALSE,24529698,418,24756276,14071930,157268.03999999998,F,FALSE,TRUE,78041,1.0819672131147542,Metropolitan,48479
452750258,2017,990,EL CAMPO MEMORIAL HOSPITAL,TX,4,E,E20,FALSE,TRUE,30169305,94,33352074,6628135,259306.18,M,FALSE,TRUE,77437,5.454545454545454,Metropolitan,48481
752761467,2018,990,UNITED REGIONAL HEALTH CARE FOUNDATION,TX,4,E,E1190,FALSE,FALSE,3200863,5,5067554,5038474,175099.02,F,FALSE,TRUE,76301,1.5135135135135136,Metropolitan,48485
751189989,2018,990,CHAPARRAL BAPTIST ASSEMBLY INC,TX,8,X,X21,FALSE,FALSE,929073,27,884765,2368572,96772.98,M,FALSE,TRUE,76367,1.5135135135135136,Metropolitan,48485
751812865,2018,990,WICHITA FALLS AREA FOOD BANK,TX,5,K,K31,FALSE,FALSE,6602702,27,6625238,3014235,86306.37999999999,F,FALSE,TRUE,76307,1.5135135135135136,Metropolitan,48485
751850370,2019,990,TAFT COUNSELING CENTER INC,TX,4,F,F60,FALSE,FALSE,750746,13,748172,27940,25240.199999999997,F,FALSE,TRUE,76308,1.5135135135135136,Metropolitan,48485
752247311,2019,990,WORK SERVICES CORPORATION,TX,5,J,J33,FALSE,FALSE,30274183,1009,42308453,51851920,189308.58,M,FALSE,TRUE,76302,1.5135135135135136,Metropolitan,48485
742195163,2015,990,CHILDREN'S COMMUNITY SCHOOL INC,TX,2,B,B21,FALSE,FALSE,1531477,48,1603368,2218572,86681.62,F,FALSE,TRUE,78626,1.1685393258426966,Metropolitan,48491
264371605,2018,990,CASA OF WILLIAMSON COUNTY TEXAS,TX,5,I,I70,FALSE,FALSE,651835,9,670056,214899,102785.08,F,FALSE,TRUE,78626,1.1685393258426966,Metropolitan,48491
742917659,2019,990,ROCK RIDE ON CENTER FOR KIDS INC,TX,5,N,N20,FALSE,FALSE,1625261,34,1853396,4155419,98850.95999999999,F,FALSE,TRUE,78627,1.1685393258426966,Metropolitan,48491
741211671,2019,990,TEXAS BAPTIST CHILDREN'S HOME AND FAMILY,TX,5,P,P73,FALSE,FALSE,470756,0,2429540,14407453,290973.83999999997,M,FALSE,TRUE,78664,1.1685393258426966,Metropolitan,48491
741233796,2018,990,SOUTHWESTERN UNIVERSITY,TX,2,B,B42,TRUE,FALSE,92355618,1349,253925024,473336118,1035388.6399999999,M,FALSE,TRUE,78626,1.1685393258426966,Metropolitan,48491
746075213,2018,990,WILLIAMSON-BURNET COUNTY OPPORTUNITIES INC,TX,5,P,P20,FALSE,FALSE,12799014,279,12699151,11387832,129103.79999999999,M,FALSE,TRUE,78626,1.1685393258426966,Metropolitan,48491
743007363,2019,990,CHILDREN AT HEART FOUNDATION INC,TX,2,B,B12,FALSE,FALSE,7012360,0,10869439,95129499,290973.83999999997,M,FALSE,TRUE,78664,1.1685393258426966,Metropolitan,48491
742069592,2019,990,HUMANE HEROES INC,TX,3,D,D20,FALSE,FALSE,1558233,65,1590543,1285105,85257.36,M,FALSE,TRUE,78641,1.1685393258426966,Metropolitan,48491
742553832,2019,990,AUSTIN STEAM TRAIN ASSOCIATION,TX,1,A,A80,FALSE,FALSE,1357390,6,1470202,421616,119309.79999999999,U,FALSE,TRUE,78613,1.1685393258426966,Metropolitan,48491
742386902,2019,990,GEORGETOWN CARING PLACE,TX,5,P,P28,FALSE,FALSE,2861178,37,3469415,4483652,115319.04,U,FALSE,TRUE,78627,1.1685393258426966,Metropolitan,48491
742703727,2018,990,QUALITY TEXAS FOUNDATION,TX,2,B,B90,FALSE,FALSE,548316,2,532864,559711,171476.41999999998,U,FALSE,TRUE,78633,1.1685393258426966,Metropolitan,48491
203901685,2019,990,CHILDREN AT HEART MINISTRIES INC,TX,4,G,G43,FALSE,FALSE,3857788,26,7960432,3002110,290973.83999999997,M,FALSE,TRUE,78664,1.1685393258426966,Metropolitan,48491
742512853,2019,990,THE GIOCOSA FOUNDATION,TX,7,T,T30,FALSE,FALSE,3812608,28,3697781,430085,177116.81999999998,M,FALSE,TRUE,78664,1.1685393258426966,Metropolitan,48491
750995027,2018,990,JARVIS CHRISTIAN COLLEGE,TX,2,B,B42,TRUE,FALSE,22253701,233,22500515,53029240,375507.86,M,FALSE,TRUE,75765,8.8,Rural,48499
870401386,2018,990,BEAR RIVER MENTAL HEALTH SERVICES INC,UT,4,F,F31,FALSE,FALSE,10664922,123,10732143,9033544,167288.59999999998,F,FALSE,TRUE,84321,1.1153846153846154,Metropolitan,49005
272026793,2018,990,OPEN STORIES FOUNDATION INC,UT,8,X,X20,FALSE,FALSE,606392,5,480173,172083,279488.89999999997,M,FALSE,TRUE,84341,1.1153846153846154,Metropolitan,49005
742550700,2018,990,CACHE VALLEY CENTER FOR THE ARTS,UT,1,A,A61,FALSE,FALSE,1350476,63,2357580,4961761,90156.72,F,FALSE,TRUE,84321,1.1153846153846154,Metropolitan,49005
870271639,2018,990,RURAL UTAH CHILD DEVELOPMENT,UT,2,B,B20,FALSE,FALSE,6083304,115,6004889,1203448,132816.08,U,FALSE,TRUE,84542,4.2,Metropolitan,49007
452102291,2018,990,SENIOR CHARITY CARE FOUNDATION,UT,5,P,P99,FALSE,FALSE,774571,12,761372,315834,102667.08,F,FALSE,TRUE,84041,1,Metropolitan,49011
870386379,2018,990,DAVIS EDUCATION FOUNDATION,UT,2,B,B82,FALSE,FALSE,4833819,0,5449665,2184020,214391.84,F,FALSE,TRUE,84025,1,Metropolitan,49011
870274120,2019,990,CANYONLANDS NATURAL HISTORY ASSOC,UT,3,C,C0336,FALSE,FALSE,3491165,45,8531354,7176254,172087.66,F,FALSE,TRUE,84532,7,NA,49019
760820361,2018,990,UTAH AFTERSCHOOL NETWORK,UT,2,B,B90,FALSE,FALSE,755549,11,933063,520219,99545.98,F,FALSE,TRUE,84102,1.0424528301886793,Metropolitan,49035
463984689,2018,990,FRIENDS OF GUADALUPE,UT,2,B,B12,FALSE,FALSE,100333,0,124091,7479562,186401.06,M,FALSE,TRUE,84116,1.0424528301886793,Metropolitan,49035
870428873,2018,990,UTAH CHILDREN,UT,7,R,R28,FALSE,FALSE,1063567,10,866587,1161847,93998.79999999999,M,FALSE,TRUE,84102,1.0424528301886793,Metropolitan,49035
942938348,2018,990,VALLEY MENTAL HEALTH INCORPORATED,UT,4,F,F30,FALSE,FALSE,55049485,1135,53546551,55019459,686866.2,M,FALSE,TRUE,84124,1.0424528301886793,Metropolitan,49035
